name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Jackson City, Mississippi",2022-01-13,66.9,42.3,52,66.9,40,51.3,34.2,53.5,0,0,0,,0,0,23.3,13.8,269.6,1017.8,1.1,9.7,153.5,13.1,6,10,2022-01-13T07:02:36,2022-01-13T17:16:40,0.36,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,72235413927,MAYM6,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-01-14,65.7,38.7,51.6,65.7,38.7,51.4,35.5,57.6,0,0,0,rain,0,0,14.5,9,108.8,1015.7,8.3,9.9,131.3,11.2,6,10,2022-01-14T07:02:27,2022-01-14T17:17:33,0.39,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,72248803996,KJAN"
"Jackson City, Mississippi",2022-01-15,53.7,33.1,47.7,53.7,23.3,44.8,39.9,76.4,0.377,100,37.5,rain,0,0,33.6,16.8,248,1010.4,74.1,8.1,14.3,1,1,10,2022-01-15T07:02:16,2022-01-15T17:18:27,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,72248803996,MSS10,KJAN"
"Jackson City, Mississippi",2022-01-16,40.7,32,35.8,37,21.1,28.5,32.7,88.3,0.006,100,8.33,"rain,snow",0.1,0,32,19.9,290.2,1011.1,75.5,7.7,26.3,2.2,1,10,2022-01-16T07:02:03,2022-01-16T17:19:22,0.46,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-01-17,53.1,34.2,41.2,53.1,28.5,38.3,32,71.5,0,0,0,,0,0,20.4,10.8,304.2,1018.7,0,9.9,162.8,14,6,10,2022-01-17T07:01:48,2022-01-17T17:20:17,0.5,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-01-18,63,30.5,47.1,63,27.7,46.3,31.4,60.5,0,0,0,"rain,freezingrain",0,0,23.8,15.1,162,1020,4.9,9.4,160.8,13.9,6,10,2022-01-18T07:01:32,2022-01-18T17:21:12,0.53,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,72235413927,MAYM6,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-01-19,72.7,50,60.3,72.7,47.1,60.2,51.6,74.6,0.902,100,20.83,rain,0,0,36.2,19.5,171.5,1016.7,87.8,8.8,85.3,7.3,3,10,2022-01-19T07:01:14,2022-01-19T17:22:07,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-01-20,53.8,29.2,36,53.8,20.8,28.8,30.8,81.6,0.768,100,33.33,rain,0,0,25.1,13.7,345.4,1024.5,78.6,9.1,53.2,4.6,2,10,2022-01-20T07:00:54,2022-01-20T17:23:03,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72078700278,KJVW,MAYM6,72235413927,KHKS,KTVR,72235003940,MSS10,72248803996,KJAN"
"Jackson City, Mississippi",2022-01-21,37.3,25.8,29.9,31.9,16.3,22.2,19.5,65.1,0,0,0,,0,0,20.9,13.1,353.8,1028.7,12.5,9.9,104.3,9,4,10,2022-01-21T07:00:33,2022-01-21T17:23:59,0.63,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-01-22,41.2,21.1,29.7,36.7,14.3,24.9,18.1,63.8,0,0,0,,0,0,16.1,10.2,344.1,1029.7,0.8,9.7,172.3,14.9,6,10,2022-01-22T07:00:09,2022-01-22T17:24:55,0.67,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-01-23,54,20.4,36.1,54,15.7,35.2,21.9,61.5,0,0,0,freezingrain,0,0,15.4,9.1,280.9,1022.2,0.2,9.4,165.7,14.4,6,10,2022-01-23T06:59:44,2022-01-23T17:25:52,0.7,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,72248803996,KJAN"
"Jackson City, Mississippi",2022-01-24,62.8,29.4,46.7,62.8,29.4,46.4,32.3,61,0.053,100,12.5,rain,0,0,21.9,13.5,224.4,1014.7,38.7,9.7,101.5,8.8,5,10,2022-01-24T06:59:18,2022-01-24T17:26:48,0.74,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-01-25,51.8,37.1,46.4,51.8,30.6,44.7,42.2,85.7,0.283,100,37.5,rain,0,0,27.5,8.8,355.2,1017.6,73.4,7.5,35,3,2,10,2022-01-25T06:58:49,2022-01-25T17:27:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72078700278,KJVW,72235413927,MAYM6,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-01-26,50,29,38.1,47.4,20.8,33.1,20.4,51.1,0,0,0,,0,0,26.4,10,14.5,1026.5,0.5,9.9,171.8,14.8,6,10,2022-01-26T06:58:20,2022-01-26T17:28:41,0.81,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-01-27,57.1,29.8,42.7,57.1,25.9,41.5,21.9,46.6,0,0,0,,0,0,16.1,7.8,351.8,1024.5,24,9.9,161.4,13.8,6,10,2022-01-27T06:57:48,2022-01-27T17:29:37,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-01-28,50,38.9,44.6,45.2,32.8,39.6,23.7,43.9,0,0,0,,0,0,29,17.7,334.4,1025.2,48,9.9,168.1,14.7,6,10,2022-01-28T06:57:15,2022-01-28T17:30:34,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-01-29,50,24.2,36.8,47.6,22.2,33.9,9.7,34.5,0,0,0,,0,0,24.8,10.5,314.7,1026.8,0.2,9.9,179.8,15.5,7,10,2022-01-29T06:56:40,2022-01-29T17:31:30,0.91,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,72235413927,MAYM6,KHKS,72235003940,MSS10,MSS22,KJAN"
"Jackson City, Mississippi",2022-01-30,67.9,35.7,51.3,67.9,30.3,49,29.8,47,0,0,0,,0,0,25.3,14.8,235.7,1019.9,1,9.9,178.4,15.4,7,10,2022-01-30T06:56:04,2022-01-30T17:32:26,0.95,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,72235413927,MAYM6,KHKS,72235003940,MSS10,72248803996,MSS22,KJAN"
"Jackson City, Mississippi",2022-01-31,68.9,40.6,53.4,68.9,38.3,52.6,38.4,59.6,0,0,0,,0,0,17,12.9,170.7,1019,2.9,9.9,161.6,14,6,10,2022-01-31T06:55:26,2022-01-31T17:33:22,0,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-01,66.8,47.5,58.6,66.8,45.2,58.6,47.6,67.3,0.009,100,4.17,rain,0,0,31.8,17.8,129.3,1016.3,90.8,9.9,54.4,4.7,3,10,2022-02-01T06:54:47,2022-02-01T17:34:18,0.02,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"72078700278,KJVW,72235413927,MAYM6,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-02,68,54.7,60.9,68,54.7,60.9,58,90.4,0.16,100,33.33,rain,0,0,29.7,18.2,132,1013.2,88.5,8.2,44,3.9,2,10,2022-02-02T06:54:06,2022-02-02T17:35:14,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-03,63.6,32,46.4,63.6,23.3,41.9,44.5,93.2,0.131,100,33.33,"rain,snow",0,0,27.2,15.8,324.1,1013.8,100,8.2,22.6,2,1,10,2022-02-03T06:53:24,2022-02-03T17:36:10,0.08,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72078700278,KJVW,72235413927,MAYM6,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-04,32,29.7,30.6,24,19.6,22.2,26.2,83.4,0,0,0,,0,0,21.9,13.2,332,1028.2,100,9.9,29.9,2.5,1,10,2022-02-04T06:52:40,2022-02-04T17:37:05,0.11,Overcast,Cloudy skies throughout the day.,cloudy,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,72248803996,KJAN"
"Jackson City, Mississippi",2022-02-05,48.4,23.2,34.8,44.8,19.5,31.5,21.3,61.9,0,0,0,,0,0,20.8,11.7,12.7,1031.7,5.6,9.7,189.3,16.3,7,10,2022-02-05T06:51:55,2022-02-05T17:38:00,0.15,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-06,55.1,24.2,38.2,55.1,24.2,37.9,22.1,58.1,0,0,0,freezingrain,0,0,4.7,6.4,19.7,1025.5,0.8,9.9,191.5,16.4,7,10,2022-02-06T06:51:09,2022-02-06T17:38:55,0.18,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-07,56.2,31.1,42.1,56.2,27.9,40.7,26.8,58.2,0,0,0,freezingrain,0,0,20.7,10.9,336.9,1024.8,10,9.9,167.2,14.3,7,10,2022-02-07T06:50:21,2022-02-07T17:39:50,0.21,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-08,61.6,29.3,44,61.6,25.6,43.7,27.2,58.6,0,0,0,,0,0,10.1,6.4,355.7,1023.5,0.5,9.4,194,16.6,7,10,2022-02-08T06:49:32,2022-02-08T17:40:44,0.25,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-09,66.9,31.3,48.4,66.9,31.3,48.4,29.7,54.5,0,0,0,,0,0,24.2,13,255.1,1019.3,0.5,9.6,190.8,16.5,7,10,2022-02-09T06:48:41,2022-02-09T17:41:38,0.28,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-10,72.5,35.3,52.9,72.5,35.3,52.9,32.2,52.5,0,0,0,,0,0,11.6,9.8,199.7,1018.4,0.5,9.7,189.4,16.3,7,10,2022-02-10T06:47:50,2022-02-10T17:42:32,0.31,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,72248803996,KJAN"
"Jackson City, Mississippi",2022-02-11,72.8,39.3,55.9,72.8,37.3,55.3,33.9,48.3,0,0,0,,0,0,21.9,12.5,206.3,1016,0.9,9.9,191.8,16.5,7,10,2022-02-11T06:46:57,2022-02-11T17:43:25,0.34,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,72248803996,KJAN"
"Jackson City, Mississippi",2022-02-12,62.2,37.1,48.2,62.2,29.8,46,35.4,63.1,0,0,0,,0,0,27.3,15.4,346.7,1021.7,37.4,9.7,165.5,14.4,7,10,2022-02-12T06:46:02,2022-02-12T17:44:19,0.37,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-13,53.1,27.8,39.6,53.1,22,35.7,19.2,47.4,0,0,0,,0,0,23,12.2,329.8,1027.6,13.8,9.9,201.3,17.4,7,10,2022-02-13T06:45:07,2022-02-13T17:45:11,0.4,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-14,65.9,29.1,46.6,65.9,29.1,46.5,25.7,50.1,0,0,0,,0,0,15,8,282.5,1027,0.5,9.9,200,17.3,7,10,2022-02-14T06:44:11,2022-02-14T17:46:04,0.44,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-15,69.9,34.6,53.2,69.9,34.6,53,34.4,53.2,0,0,0,,0,0,30.2,13.2,156.6,1027.1,2.7,9.7,198.8,17.2,7,10,2022-02-15T06:43:13,2022-02-15T17:46:56,0.47,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-16,76.5,49.7,62.9,76.5,47,62.8,52,68.6,0.003,100,4.17,rain,0,0,31.3,19.4,152.5,1021.4,54.3,9.9,148.6,13,6,10,2022-02-16T06:42:14,2022-02-16T17:47:47,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-17,79.1,47.9,67.7,79.1,42,67.3,62.2,82.7,0.911,100,20.83,rain,0,0,48.7,29.4,192.9,1012.7,97.1,8.8,58.3,4.9,3,60,2022-02-17T06:41:14,2022-02-17T17:48:39,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72078700278,KJVW,72235413927,MAYM6,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-18,47.9,36,41,44.6,29,36.2,31.8,70.3,0,0,0,,0,0,24.1,13.1,341.2,1024.6,53.9,9.9,143.3,12.3,7,10,2022-02-18T06:40:13,2022-02-18T17:49:30,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72078700278,KJVW,72235413927,MAYM6,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-19,60.9,29.4,44.3,60.9,25.7,43.5,27.7,59.4,0,0,0,freezingrain,0,0,18.3,11.2,3.3,1028.7,0.6,9.9,216,18.6,7,10,2022-02-19T06:39:12,2022-02-19T17:50:20,0.61,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,72235413927,MAYM6,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-20,67.7,33.5,52.2,67.7,33.5,52.1,36.2,59.2,0,0,0,rain,0,0,27.1,14.3,168.9,1024.6,43.1,9.9,163,14.1,7,10,2022-02-20T06:38:09,2022-02-20T17:51:11,0.64,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72078700278,KJVW,72235413927,MAYM6,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-21,73.1,56.9,66,73.1,56.9,66,60.6,83.1,0.067,100,16.67,rain,0,0,30.2,14.7,163.2,1017.7,97.5,9.8,58.3,5,2,60,2022-02-21T06:37:05,2022-02-21T17:52:00,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-22,84.4,68.6,74,84.7,68.6,74.2,65.3,76.2,0.047,100,12.5,rain,0,0,32.7,17.9,185.7,1016.4,79,9.8,98.8,8.6,5,30,2022-02-22T06:36:00,2022-02-22T17:52:50,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72078700278,KJVW,72235413927,MAYM6,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-23,71,46.7,53.3,71,43.2,52,50.4,90,0.016,100,4.17,rain,0,0,26.2,10.7,342.7,1022,95.8,8,64.9,5.6,3,30,2022-02-23T06:34:55,2022-02-23T17:53:39,0.75,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72078700278,KJVW,72235413927,MAYM6,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-24,80.2,44.5,56.3,81.7,41,55.6,51.4,85.7,0.069,100,8.33,rain,0,0,22.1,14.7,299.7,1019.8,91.3,5.3,120.9,10.3,7,10,2022-02-24T06:33:48,2022-02-24T17:54:28,0.79,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-25,45.2,38,41.7,40.9,30.7,36.2,34.6,76.4,0,0,0,rain,0,0,23.5,13.4,354.2,1028.8,100,9.6,69.2,6,3,10,2022-02-25T06:32:41,2022-02-25T17:55:16,0.82,Overcast,Cloudy skies throughout the day.,cloudy,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-26,46.7,40.1,42.8,46.1,35.5,39.1,35.8,76.2,0.007,100,12.5,rain,0,0,15.7,9,34,1027.8,99.8,9.2,35.8,3,1,10,2022-02-26T06:31:33,2022-02-26T17:56:04,0.86,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-27,44,39.8,42.1,40.9,35.9,38.2,38.6,87.5,0.078,100,29.17,rain,0,0,20.8,10.5,333.7,1025.1,96.8,8.5,55.6,4.8,2,10,2022-02-27T06:30:24,2022-02-27T17:56:52,0.89,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72078700278,KJVW,72235413927,MAYM6,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-02-28,63,33.4,47.3,63,28.5,46.2,30.6,60.2,0,0,0,,0,0,19.7,9.4,349.5,1024.8,9.3,8.4,225.1,19.6,8,10,2022-02-28T06:29:15,2022-02-28T17:57:39,0.93,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-03-01,70.8,34.4,51.9,70.8,34.4,51.9,31.2,53,0,0,0,rain,0,0,8.7,5.6,303,1022.7,5.2,9.8,219.8,19,8,10,2022-03-01T06:28:05,2022-03-01T17:58:26,0.96,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-03-02,76.9,36.2,56,76.9,36.2,56,32.7,50,0,0,0,,0,0,11.4,7.4,270,1021.8,1.3,9.8,230,19.9,8,10,2022-03-02T06:26:54,2022-03-02T17:59:13,0,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-03-03,78.6,40.3,58.7,78.6,40.3,58.7,36.7,51,0,0,0,,0,0,9.8,4.8,298.5,1021.8,4.7,9.9,211.8,18.4,7,10,2022-03-03T06:25:42,2022-03-03T17:59:59,0.03,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,72235413927,MAYM6,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-03-04,81.8,42.6,62.3,79.7,42.6,62,38.5,48.5,0,0,0,,0,0,21.9,15,161,1021.9,5.2,9.6,217.2,18.7,8,10,2022-03-04T06:24:30,2022-03-04T18:00:45,0.06,Clear,Clear conditions throughout the day.,clear-day,"72078700278,KJVW,72235413927,MAYM6,KHKS,72235003940,MSS10,72248803996,KJAN"
"Jackson City, Mississippi",2022-03-05,79.8,52.5,67.1,79.8,52.5,67.1,56.8,70.8,0,0,0,rain,0,0,32,17.7,165.5,1020,66.9,9.6,98.5,8.3,4,10,2022-03-05T06:23:17,2022-03-05T18:01:31,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72078700278,KJVW,72235413927,MAYM6,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-03-06,82.9,66.9,74.1,84,66.9,74.4,64,72.2,0.01,100,8.33,rain,0,0,28.4,20.1,163.7,1018.4,79.4,9.9,149.8,13,7,30,2022-03-06T06:22:04,2022-03-06T18:02:16,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72078700278,KJVW,72235413927,MAYM6,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-03-07,72,47.9,60.8,72,45.1,60.2,54.5,79.9,0.039,100,8.33,rain,0,0,33.3,16.8,309.6,1018.1,78.8,9.7,75.5,6.5,4,30,2022-03-07T06:20:50,2022-03-07T18:03:01,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72078700278,KJVW,MAYM6,72235413927,KHKS,72235003940,MSS10,KJAN"
"Jackson City, Mississippi",2022-03-08,48.7,44.6,46.3,46.9,40.4,43.1,41.8,85,3.779,100,50,rain,0,0,20.8,9,27.4,1016.6,98.1,6.7,13.6,1.2,1,10,2022-03-08T06:19:36,2022-03-08T18:03:46,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72078700278,KJVW,72235413927,MAYM6,KHKS,72235003940,MSS10,KJAN"
