name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
New Orleans,2022-01-11,56.9,44.2,50.5,56.9,40.1,48.8,27.8,41.9,0,0,0,,0,0,27.4,10.3,21.3,1032.2,0.1,9.9,95.6,8.1,6,10,2022-01-11T06:57:17,2022-01-11T17:19:36,0.29,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,E6362,TS947,K7N0,72231612958"
New Orleans,2022-01-12,56,48.8,52.2,56,45.3,51.6,33.3,48.8,0,0,0,,0,0,20.4,9.2,27.7,1026.5,44.4,9.9,54.2,4.7,2,10,2022-01-12T06:57:14,2022-01-12T17:20:26,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNEW,72231553917,F1622,KNBG,KMSY,E6362,TS947,K7N0,72231612958"
New Orleans,2022-01-13,66.8,47.9,56.6,66.8,47.9,56.6,39.7,54.2,0,0,0,,0,0,16.1,7,269.1,1020.1,0,9.9,93.6,8.2,5,10,2022-01-13T06:57:09,2022-01-13T17:21:16,0.36,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,E6362,TS947,K7N0,72231612958"
New Orleans,2022-01-14,67.9,52,58.8,67.9,52,58.8,47.5,67.9,0,0,0,,0,0,13,6.9,117.1,1016.2,0.1,9.6,90.3,7.8,5,10,2022-01-14T06:57:03,2022-01-14T17:22:07,0.39,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,E6362,TS947,K7N0,72231612958"
New Orleans,2022-01-15,65.9,42.2,57.7,65.9,34.9,56.6,51.3,79.7,0.194,100,20.83,rain,0,0,26.5,13.9,222.1,1011.1,74,9,26.1,2.3,1,10,2022-01-15T06:56:55,2022-01-15T17:22:58,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-01-16,47,36.1,41.4,46.1,28.6,36.5,30.4,64.7,0,0,0,,0,0,36.8,13.9,286.7,1014.4,70.9,9.9,33.1,2.9,2,10,2022-01-16T06:56:45,2022-01-16T17:23:50,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNEW,72231553917,F1622,KNBG,KMSY,E6362,TS947,K7N0,72231612958"
New Orleans,2022-01-17,56.9,40.9,48.2,56.9,40.4,47.6,34.5,60.8,0,0,0,,0,0,21.9,9.2,307.4,1020.3,0,9.9,96.5,8.4,5,10,2022-01-17T06:56:34,2022-01-17T17:24:41,0.5,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-01-18,64.1,45,54.4,64.1,44.9,54.1,40.9,61.5,0,0,0,,0,0,13.9,9.2,125.5,1021.9,0.1,9.9,104.9,9,6,10,2022-01-18T06:56:21,2022-01-18T17:25:33,0.53,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-01-19,71.2,56.9,64.6,71.2,56.9,64.6,56.8,76.7,0,0,0,,0,0,19.7,10.3,144.1,1018.5,72.5,9.9,58.3,5,3,10,2022-01-19T06:56:06,2022-01-19T17:26:25,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-01-20,65.9,40.9,52.2,65.9,34.6,48.9,48.6,87.6,0.195,100,20.83,rain,0,0,25.3,13.9,18,1020.5,98.5,9.1,24.7,2.1,1,10,2022-01-20T06:55:49,2022-01-20T17:27:17,0.6,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-01-21,42.2,36,38.4,36.2,28.6,32,28.1,66.9,0.036,100,12.5,rain,0,0,24.2,11.4,15.7,1025.7,59.5,9.9,28.3,2.6,1,10,2022-01-21T06:55:32,2022-01-21T17:28:10,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KNEW,72231553917,F1622,KNBG,KMSY,E6362,TS947,K7N0,72231612958"
New Orleans,2022-01-22,47,31.9,39.3,44.9,23.5,34.1,22.5,52.6,0,0,0,,0,0,21,11.4,7,1028.3,0,9.9,98.2,8.5,6,10,2022-01-22T06:55:12,2022-01-22T17:29:02,0.67,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-01-23,51.2,34.1,42.2,51.2,30.1,40.3,25,53.2,0,0,0,,0,0,13.2,5.8,331,1023.8,0.2,9.9,100,8.6,6,10,2022-01-23T06:54:51,2022-01-23T17:29:55,0.7,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-01-24,56.9,40.9,47.8,56.9,40.4,47.2,37.3,68.7,0.187,100,33.33,rain,0,0,17.7,8.1,145.7,1017.1,43.8,9.3,55.7,4.8,3,10,2022-01-24T06:54:28,2022-01-24T17:30:47,0.74,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-01-25,54,47.9,50.4,54,43.4,48.8,48.4,93.2,0.572,100,54.17,rain,0,0,23.5,10.3,25.6,1015.4,83.4,7.8,22.3,1.8,1,10,2022-01-25T06:54:04,2022-01-25T17:31:40,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-01-26,54,42.2,47.8,54,36.7,44.9,33.5,60.2,0,0,0,,0,0,22.4,9.2,10.2,1024,3.3,9.9,110.5,9.7,6,10,2022-01-26T06:53:38,2022-01-26T17:32:32,0.81,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-01-27,60.1,40.9,50,60.1,35.7,48.4,30.5,47.7,0,0,0,,0,0,21.3,8.1,24.9,1024.1,0.1,9.9,102.5,8.9,6,10,2022-01-27T06:53:10,2022-01-27T17:33:24,0.84,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-01-28,55.1,45,48.7,55.1,41.5,46.7,28.9,46.6,0,0,0,,0,0,30.4,11.5,346.3,1024.8,0.1,9.9,44.8,3.8,3,10,2022-01-28T06:52:41,2022-01-28T17:34:17,0.88,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-01-29,49.9,37.1,44,49.3,29.9,40.6,16.6,35.9,0,0,0,,0,0,27.6,10.3,359.7,1028.4,0,9.9,104.4,8.9,6,10,2022-01-29T06:52:11,2022-01-29T17:35:09,0.91,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-01-30,65.9,42.1,53.2,65.9,39.2,52.1,37.7,57.3,0,0,0,,0,0,23,11.2,204.8,1023.9,0,9.9,106.1,9.1,6,10,2022-01-30T06:51:39,2022-01-30T17:36:01,0.95,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-01-31,69.2,52,58.8,69.2,52,58.8,47,66.5,0,0,0,,0,0,20.8,10.3,138.8,1020.8,5.3,9.9,105.8,9.1,6,10,2022-01-31T06:51:05,2022-01-31T17:36:53,0,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-01,69.2,57.8,63.6,69.2,57.8,63.6,56.4,78,0.084,100,12.5,rain,0,0,28.7,13.9,120.7,1015.9,82.8,9.5,34,2.9,2,10,2022-02-01T06:50:30,2022-02-01T17:37:44,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KNEW,72231553917,F1622,KNBG,KMSY,E6362,TS947,K7N0,72231612958"
New Orleans,2022-02-02,66.8,63,65.3,66.8,63,65.3,63.8,94.9,0.354,100,41.67,rain,0,0,20.1,9.2,146.2,1013.5,99.5,7.7,24.1,2.1,1,10,2022-02-02T06:49:54,2022-02-02T17:38:35,0.05,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-03,74,46.1,62.7,74,41.1,62,61.1,94.4,0.259,100,33.33,rain,0,0,36.7,17.3,174.7,1013,100,6.3,27.5,2.3,2,30,2022-02-03T06:49:16,2022-02-03T17:39:27,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-04,44.2,36,39.8,40.8,28.1,33.9,36.3,87.5,0.31,100,33.33,rain,0,0,25,11.5,354.7,1026.1,100,9.3,18.5,1.5,1,10,2022-02-04T06:48:37,2022-02-04T17:40:17,0.11,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KNEW,72231553917,F1622,KNBG,KMSY,E6362,TS947,K7N0,72231612958"
New Orleans,2022-02-05,47.9,34.1,40.8,47.9,26.1,36.4,25.9,56.8,0,0,0,,0,0,24.3,11.4,3.5,1030.8,24.5,9.9,109.6,9.4,6,10,2022-02-05T06:47:56,2022-02-05T17:41:08,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-06,54,38.9,46.8,54,33.9,45.3,27.1,47.8,0,0,0,,0,0,14.8,6.9,33.5,1025.4,0,9.9,110.5,9.5,6,10,2022-02-06T06:47:14,2022-02-06T17:41:58,0.18,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-07,53.1,47,49.2,53.1,44.2,48.3,32.2,52.6,0,0,0,rain,0,0,17.2,9.2,4.5,1024.5,32.9,9.9,39.5,3.4,2,10,2022-02-07T06:46:31,2022-02-07T17:42:48,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-08,57.8,44.1,51,57.8,40.8,49.7,33.2,52.2,0,0,0,,0,0,17,7,12,1024.2,0.1,9.9,111.9,9.6,6,10,2022-02-08T06:45:47,2022-02-08T17:43:38,0.25,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-09,64.1,46.1,54.2,64.1,46.1,54.2,35.8,52.3,0,0,0,,0,0,13,5.8,238.9,1021.5,0,9.9,117.5,10.2,6,10,2022-02-09T06:45:01,2022-02-09T17:44:27,0.28,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-10,69.1,48.8,57.7,69.1,48.8,57.7,38.2,51.9,0,0,0,,0,0,13,6.9,152.2,1020.8,0.1,9.6,113.5,9.8,6,10,2022-02-10T06:44:14,2022-02-10T17:45:16,0.31,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-11,70,49.9,59.1,70,49.9,59.1,41.4,54.3,0,0,0,,0,0,11.4,8,155.6,1018.1,1.1,9.9,119.3,10.3,6,10,2022-02-11T06:43:26,2022-02-11T17:46:05,0.34,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-12,67.9,51.2,59.6,67.9,51.2,59.6,47.6,67.6,0,0,0,,0,0,23.5,10.3,4.7,1020.2,7.5,8.7,123.8,10.6,6,10,2022-02-12T06:42:37,2022-02-12T17:46:53,0.37,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-13,53.2,38.9,47.2,53.2,32.2,44.3,27.4,49,0,0,0,,0,0,25.3,13.9,352.5,1027.2,16.7,9.9,119.4,10.2,6,10,2022-02-13T06:41:46,2022-02-13T17:47:41,0.4,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-14,64.1,43,53.7,64.1,40.3,53.4,30.9,45.1,0,0,0,,0,0,15.2,5.8,223.6,1029.2,0.1,9.9,121.1,10.3,6,10,2022-02-14T06:40:54,2022-02-14T17:48:28,0.44,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-15,64.1,47.9,56.6,64.1,47,56.2,44.8,65.5,0,0,0,,0,0,20.8,10.3,73.1,1028.7,0.1,9.9,116.6,10,6,10,2022-02-15T06:40:02,2022-02-15T17:49:16,0.47,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-16,74.9,60.2,67.4,74.9,60.2,67.4,57.8,71.7,0,0,0,,0,0,33.6,16.1,134.8,1022.7,60.5,9.8,80.7,7.1,4,10,2022-02-16T06:39:08,2022-02-16T17:50:02,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-17,79.1,65.9,72.5,79.1,65.9,72.5,69,89.2,0.107,100,16.67,rain,0,0,35.8,18.4,175.5,1015.8,99.5,7.4,64.1,5.4,3,30,2022-02-17T06:38:13,2022-02-17T17:50:49,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-18,64.1,47.9,52.4,64.1,42.3,51.1,42.4,69.1,0,0,0,,0,0,23.4,13.9,5.3,1022.6,63.6,9.9,79.3,6.7,5,10,2022-02-18T06:37:17,2022-02-18T17:51:35,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-19,62.1,43.1,51.9,62.1,38.7,49.9,32.5,50.5,0,0,0,,0,0,20.4,10.3,16.5,1028.2,0.1,9.9,90,7.8,6,10,2022-02-19T06:36:20,2022-02-19T17:52:20,0.61,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-20,65,51.2,59,65,51.2,59,47.6,66.4,0,0,0,,0,0,18.1,9.2,64.5,1025.4,53.3,9.9,90.3,7.7,4,10,2022-02-20T06:35:23,2022-02-20T17:53:05,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-21,76.9,63,69.7,76.9,63,69.7,64.5,83.9,0,0,0,,0,0,29.5,15,161.3,1020.3,79.8,9.7,77.1,6.4,5,30,2022-02-21T06:34:24,2022-02-21T17:53:50,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-22,80.1,71.1,74.2,83.7,71.1,74.5,70.3,87.8,0,0,0,,0,0,26.4,17.2,170.4,1019.4,95.9,8.7,54.8,4.8,2,60,2022-02-22T06:33:24,2022-02-22T17:54:34,0.72,Overcast,Cloudy skies throughout the day.,cloudy,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-23,80.2,71.1,74.2,82.7,71.1,74.5,69.5,85.8,0,0,0,,0,0,20.8,11.4,155,1021.4,85,8.1,85.8,7.5,4,30,2022-02-23T06:32:24,2022-02-23T17:55:18,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-24,81,71.1,74.5,84.2,71.1,74.9,69.5,84.7,0,0,0,rain,0,0,21.9,15,162,1020.3,76.1,9,79.8,6.8,4,30,2022-02-24T06:31:23,2022-02-24T17:56:02,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-25,73.1,53.2,59.8,73.1,53.2,59.8,53.2,79.2,0,0,0,rain,0,0,27.7,12.8,11.1,1025.5,100,9.9,70.1,6,3,10,2022-02-25T06:30:21,2022-02-25T17:56:45,0.82,Overcast,Cloudy skies throughout the day.,cloudy,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-26,62.2,51.2,56.3,62.2,51.2,56.3,50.6,81.2,0,0,0,rain,0,0,13,9.2,40.7,1026.3,100,9.7,62.3,5.4,3,10,2022-02-26T06:29:18,2022-02-26T17:57:28,0.86,Overcast,Cloudy skies throughout the day.,cloudy,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-27,63,48.8,57.6,63,44.5,57.3,52,82.1,0.099,100,8.33,rain,0,0,20.6,10.3,2.1,1023,80.3,8.7,65.7,5.5,4,10,2022-02-27T06:28:14,2022-02-27T17:58:10,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-02-28,63.1,46.1,54.1,63.1,41.1,52.5,37.9,56.9,0,0,0,,0,0,20.8,11.4,3.3,1024,32.9,9.9,131.6,11.4,6,10,2022-02-28T06:27:10,2022-02-28T17:58:52,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-03-01,67.9,51.2,59.9,67.9,51.2,59.9,33.5,39.3,0,0,0,,0,0,11.6,5.9,22.1,1023.4,0.1,9.9,130.5,11.3,7,10,2022-03-01T06:26:05,2022-03-01T17:59:34,0.96,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-03-02,74.9,53.1,63.3,74.9,53.1,63.3,40.6,47.1,0,0,0,,0,0,13.2,8,70,1023.1,0.1,9.9,128.9,11.3,6,10,2022-03-02T06:24:59,2022-03-02T18:00:16,0,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KMSY,KNBG,TS947,K7N0,72231612958"
New Orleans,2022-03-03,73.1,57.8,64.6,73.1,57.8,64.6,39.9,42.7,0,0,0,,0,0,12.5,3.4,208.8,1023.2,0.2,9.9,76.1,6.7,3,10,2022-03-03T06:23:53,2022-03-03T18:00:57,0.03,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-03-04,74.9,56.9,65.4,74.9,56.9,65.4,49.8,59.6,0,0,0,,0,0,16.1,10.3,129.1,1023.5,0.1,9.7,132.2,11.7,7,10,2022-03-04T06:22:46,2022-03-04T18:01:37,0.06,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-03-05,79.1,65,71.9,79.1,65,71.9,64.1,77.7,0,0,0,,0,0,26.4,16.1,145.9,1021.5,65.7,9.9,102.9,9,6,10,2022-03-05T06:21:39,2022-03-05T18:02:18,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNEW,72231553917,F1622,KMSY,KNBG,TS947,K7N0,72231612958"
New Orleans,2022-03-06,81,69.2,74.2,84.2,69.2,74.6,68.5,83.2,0,0,0,,0,0,24.6,16.1,154.3,1020.1,88.1,9.3,106.2,9.1,5,30,2022-03-06T06:20:31,2022-03-06T18:02:58,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-03-07,83,70.1,74.9,86,70.1,75.1,67.7,79.2,0.02,100,4.17,rain,0,0,30.2,12.7,157.1,1017,89.2,9.1,113.6,9.9,7,60,2022-03-07T06:19:22,2022-03-07T18:03:38,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KNEW,72231553917,F1622,KMSY,KNBG,TS947,K7N0,72231612958"
New Orleans,2022-03-08,67.9,58.9,63.1,67.9,58.9,63.1,57.3,81.8,0.071,100,12.5,rain,0,0,20.1,10.3,34.6,1014.6,99,7.9,64,5.6,3,10,2022-03-08T06:18:13,2022-03-08T18:04:17,0.19,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-03-09,61.1,49.9,53.9,61.1,45.1,53.7,48.5,81.9,0.032,100,8.33,rain,0,0,25.4,12.8,6.8,1014.6,99.5,9.5,23.3,1.8,1,10,2022-03-09T06:17:04,2022-03-09T18:04:57,0.23,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-03-10,71.1,54,61.5,71.1,54,61.5,51.1,70.5,0,0,0,,0,0,14.8,9.2,36.6,1015.4,43.8,9.9,130.1,11.2,7,10,2022-03-10T06:15:54,2022-03-10T18:05:35,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-03-11,74,60.2,66.4,74,60.2,66.4,62.9,88.8,0.589,100,16.67,rain,0,0,28.9,13.9,24.1,1011.4,87.6,8.9,71.5,6,4,10,2022-03-11T06:14:44,2022-03-11T18:06:14,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-03-12,52.1,38,46.1,52.1,29.3,41.5,23.6,44.6,0.02,100,4.17,rain,0,0,41.4,19.7,357.8,1025.3,28.7,9.8,139.6,12.2,7,10,2022-03-12T06:13:33,2022-03-12T18:06:53,0.32,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KNEW,72231553917,F1622,KNBG,KMSY,TS947,K7N0,72231612958"
New Orleans,2022-03-13,58.9,38,48.7,58.9,33.5,47.1,28.9,47,0,0,0,,0,0,18.3,8.1,77,1030.2,0,9.9,144.7,11.8,7,10,2022-03-13T07:12:22,2022-03-13T19:07:31,0.35,Clear,Clear conditions throughout the day.,clear-day,"KNEW,72231553917,F1622,KNBG,KMSY,E6362,TS947,K7N0,72231612958"
